Name,Image,Variation,BodyTitle,Pattern,PatternTitle,DIY,BodyCustomize,PatternCustomize,KitCost,Buy,Sell,Color1,Color2,Source,SourceNotes,HHAConcept1,HHAConcept2,HHASeries,HHASet,Interact,Tag,Catalog
claw-foot tub,https://acnhcdn.com/latest/FtrIcon/FtrBathtubCabriole_Remake_3_0.png,blue,na,na,na,No,No,No,-1,63000,15750,light blue,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",bathroom,expensive,None,None,No,bathtub,fs
claw-foot tub,https://acnhcdn.com/latest/FtrIcon/FtrBathtubCabriole_Remake_4_0.png,pink,na,na,na,No,No,No,-1,63000,15750,pink,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",bathroom,expensive,None,None,No,bathtub,fs
claw-foot tub,https://acnhcdn.com/latest/FtrIcon/FtrBathtubCabriole_Remake_5_0.png,yellow,na,na,na,No,No,No,-1,63000,15750,yellow,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",bathroom,expensive,None,None,No,bathtub,fs
clay furnace,https://acnhcdn.com/latest/FtrIcon/FtrKitchenKamado.png,na,na,na,na,No,No,No,-1,3300,825,beige,brown,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,kitchen,zen-style,None,None,Yes,kitchen,fs
climbing wall,https://acnhcdn.com/latest/FtrIcon/FtrClimbingwall_Remake_0_0.png,natural,na,na,na,No,No,No,-1,4300,1075,beige,colorful,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",fitness,None,None,None,No,sports,fs
climbing wall,https://acnhcdn.com/latest/FtrIcon/FtrClimbingwall_Remake_1_0.png,pink,na,na,na,No,No,No,-1,4300,1075,pink,colorful,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",fitness,None,None,None,No,sports,fs
climbing wall,https://acnhcdn.com/latest/FtrIcon/FtrClimbingwall_Remake_2_0.png,blue,na,na,na,No,No,No,-1,4300,1075,light blue,colorful,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",fitness,None,None,None,No,sports,fs
climbing wall,https://acnhcdn.com/latest/FtrIcon/FtrClimbingwall_Remake_3_0.png,white,na,na,na,No,No,No,-1,4300,1075,white,colorful,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",fitness,None,None,None,No,sports,fs
clothes closet,https://acnhcdn.com/latest/FtrIcon/FtrFashioncase_Remake_0_0.png,white,na,na,na,No,No,No,-1,3100,775,beige,beige,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,Yes,chest,fs
clothes closet,https://acnhcdn.com/latest/FtrIcon/FtrFashioncase_Remake_1_0.png,black,na,na,na,No,No,No,-1,3100,775,black,black,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,Yes,chest,fs
clothes closet,https://acnhcdn.com/latest/FtrIcon/FtrFashioncase_Remake_2_0.png,orange,na,na,na,No,No,No,-1,3100,775,orange,orange,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,Yes,chest,fs
clothes closet,https://acnhcdn.com/latest/FtrIcon/FtrFashioncase_Remake_3_0.png,blue,na,na,na,No,No,No,-1,3100,775,blue,blue,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,Yes,chest,fs
clothes closet,https://acnhcdn.com/latest/FtrIcon/FtrFashioncase_Remake_4_0.png,pink,na,na,na,No,No,No,-1,3100,775,pink,pink,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,Yes,chest,fs
clothes closet,https://acnhcdn.com/latest/FtrIcon/FtrFashioncase_Remake_5_0.png,light blue,na,na,na,No,No,No,-1,3100,775,green,green,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,Yes,chest,fs
clothesline,https://acnhcdn.com/latest/FtrIcon/FtrClothesline_Remake_0_0.png,na,na,white,drying shirt,Yes,No,Yes,2,-1,100,brown,white,Crafting,,garden,None,None,None,No,supplies,nfs
clothesline,https://acnhcdn.com/latest/FtrIcon/FtrClothesline_Remake_0_1.png,na,na,well-used,drying shirt,Yes,No,Yes,2,-1,100,brown,beige,Crafting,,garden,None,None,None,No,supplies,nfs
clothesline,https://acnhcdn.com/latest/FtrIcon/FtrClothesline_Remake_0_2.png,na,na,blue stripes,drying shirt,Yes,No,Yes,2,-1,100,brown,blue,Crafting,,garden,None,None,None,No,supplies,nfs
clothesline,https://acnhcdn.com/latest/FtrIcon/FtrClothesline_Remake_0_3.png,na,na,red plaid,drying shirt,Yes,No,Yes,2,-1,100,brown,red,Crafting,,garden,None,None,None,No,supplies,nfs
clothesline,https://acnhcdn.com/latest/FtrIcon/FtrClothesline_Remake_0_4.png,na,na,green plaid,drying shirt,Yes,No,Yes,2,-1,100,brown,green,Crafting,,garden,None,None,None,No,supplies,nfs
clothesline pole,https://acnhcdn.com/latest/FtrIcon/FtrClotheshorse_Remake_0_0.png,silver,na,plain,drying shirt,No,No,Yes,1,1100,275,gray,white,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garden,bathroom,None,None,No,supplies,fs
clothesline pole,https://acnhcdn.com/latest/FtrIcon/FtrClotheshorse_Remake_0_1.png,silver,na,pe shirt,drying shirt,No,No,Yes,1,1100,275,gray,beige,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garden,bathroom,None,None,No,supplies,fs
clothesline pole,https://acnhcdn.com/latest/FtrIcon/FtrClotheshorse_Remake_0_2.png,silver,na,fish,drying shirt,No,No,Yes,1,1100,275,gray,light blue,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garden,bathroom,None,None,No,supplies,fs
clothesline pole,https://acnhcdn.com/latest/FtrIcon/FtrClotheshorse_Remake_0_3.png,silver,na,carrot,drying shirt,No,No,Yes,1,1100,275,gray,yellow,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garden,bathroom,None,None,No,supplies,fs
clothesline pole,https://acnhcdn.com/latest/FtrIcon/FtrClotheshorse_Remake_1_0.png,blue,na,plain,drying shirt,No,No,Yes,1,1100,275,light blue,white,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garden,bathroom,None,None,No,supplies,fs
clothesline pole,https://acnhcdn.com/latest/FtrIcon/FtrClotheshorse_Remake_1_1.png,blue,na,pe shirt,drying shirt,No,No,Yes,1,1100,275,light blue,beige,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garden,bathroom,None,None,No,supplies,fs
clothesline pole,https://acnhcdn.com/latest/FtrIcon/FtrClotheshorse_Remake_1_2.png,blue,na,fish,drying shirt,No,No,Yes,1,1100,275,light blue,light blue,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garden,bathroom,None,None,No,supplies,fs
clothesline pole,https://acnhcdn.com/latest/FtrIcon/FtrClotheshorse_Remake_1_3.png,blue,na,carrot,drying shirt,No,No,Yes,1,1100,275,light blue,yellow,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garden,bathroom,None,None,No,supplies,fs
colorful wheel,https://acnhcdn.com/latest/FtrIcon/FtrRoulette_Remake_0_0.png,colorful numbers,na,na,na,No,No,No,-1,2900,725,colorful,colorful,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",party,None,None,None,Yes,toy,fs
colorful wheel,https://acnhcdn.com/latest/FtrIcon/FtrRoulette_Remake_1_0.png,two-toned numbers,na,na,na,No,No,No,-1,2900,725,blue,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",party,None,None,None,Yes,toy,fs
colorful wheel,https://acnhcdn.com/latest/FtrIcon/FtrRoulette_Remake_2_0.png,win or lose,na,na,na,No,No,No,-1,2900,725,purple,yellow,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",party,None,None,None,Yes,toy,fs
colorful wheel,https://acnhcdn.com/latest/FtrIcon/FtrRoulette_Remake_3_0.png,black & red,na,na,na,No,No,No,-1,2900,725,red,black,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",party,None,None,None,Yes,toy,fs
colorful wheel,https://acnhcdn.com/latest/FtrIcon/FtrRoulette_Remake_4_0.png,items,na,na,na,No,No,No,-1,2900,725,colorful,colorful,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",party,None,None,None,Yes,toy,fs
cone,https://acnhcdn.com/latest/FtrIcon/FtrPylon_Remake_0_0.png,red,na,na,na,No,No,No,-1,630,157,red,red,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,facility,garage,None,None,No,vehicle,fs
cone,https://acnhcdn.com/latest/FtrIcon/FtrPylon_Remake_1_0.png,blue,na,na,na,No,No,No,-1,630,157,blue,blue,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,facility,garage,None,None,No,vehicle,fs
cone,https://acnhcdn.com/latest/FtrIcon/FtrPylon_Remake_2_0.png,yellow,na,na,na,No,No,No,-1,630,157,yellow,yellow,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,facility,garage,None,None,No,vehicle,fs
cone,https://acnhcdn.com/latest/FtrIcon/FtrPylon_Remake_3_0.png,white,na,na,na,No,No,No,-1,630,157,white,white,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,facility,garage,None,None,No,vehicle,fs
cone,https://acnhcdn.com/latest/FtrIcon/FtrPylon_Remake_4_0.png,red stripes,na,na,na,No,No,No,-1,630,157,red,white,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,facility,garage,None,None,No,vehicle,fs
cone,https://acnhcdn.com/latest/FtrIcon/FtrPylon_Remake_5_0.png,green stripes,na,na,na,No,No,No,-1,630,157,green,white,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,facility,garage,None,None,No,vehicle,fs
cone,https://acnhcdn.com/latest/FtrIcon/FtrPylon_Remake_6_0.png,reflective stripes,na,na,na,No,No,No,-1,630,157,red,white,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,facility,garage,None,None,No,vehicle,fs
cone,https://acnhcdn.com/latest/FtrIcon/FtrPylon_Remake_7_0.png,caution stripes,na,na,na,No,No,No,-1,630,157,yellow,black,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,facility,garage,None,None,No,vehicle,fs
construction sign,https://acnhcdn.com/latest/FtrIcon/FtrSignConstruction_Remake_0_0.png,ongoing work,na,na,na,No,No,No,-1,-1,5000,white,blue,Nook Miles Shop,,garage,facility,None,None,No,vehicle,nfs
construction sign,https://acnhcdn.com/latest/FtrIcon/FtrSignConstruction_Remake_1_0.png,ongoing work - little bro,na,na,na,No,No,No,-1,-1,5000,white,blue,Nook Miles Shop,,garage,facility,None,None,No,vehicle,nfs
construction sign,https://acnhcdn.com/latest/FtrIcon/FtrSignConstruction_Remake_2_0.png,ongoing work - big bro,na,na,na,No,No,No,-1,-1,5000,white,blue,Nook Miles Shop,,garage,facility,None,None,No,vehicle,nfs
construction sign,https://acnhcdn.com/latest/FtrIcon/FtrSignConstruction_Remake_3_0.png,construction ahead,na,na,na,No,No,No,-1,-1,5000,blue,white,Nook Miles Shop,,garage,facility,None,None,No,vehicle,nfs
construction sign,https://acnhcdn.com/latest/FtrIcon/FtrSignConstruction_Remake_4_0.png,construction warning,na,na,na,No,No,No,-1,-1,5000,orange,black,Nook Miles Shop,,garage,facility,None,None,No,vehicle,nfs
cosmos shower,https://acnhcdn.com/latest/FtrIcon/FtrFlowerShower_Remake_0_0.png,pink,flower color,na,na,Yes,Yes,No,5,-1,3050,pink,green,Crafting,,bathroom,fancy,flowers,None,Yes,bathtub,nfs
cosmos shower,https://acnhcdn.com/latest/FtrIcon/FtrFlowerShower_Remake_1_0.png,red,flower color,na,na,Yes,Yes,No,5,-1,3050,red,green,Crafting,,bathroom,fancy,flowers,None,Yes,bathtub,nfs
cosmos shower,https://acnhcdn.com/latest/FtrIcon/FtrFlowerShower_Remake_2_0.png,white,flower color,na,na,Yes,Yes,No,5,-1,3050,white,green,Crafting,,bathroom,fancy,flowers,None,Yes,bathtub,nfs
cotton-candy stall,https://acnhcdn.com/latest/FtrIcon/FtrCottoncandymachine_Remake_0_0.png,pink,na,na,na,No,No,No,-1,-1,15000,pink,red,Nook Miles Shop,,fancy,party,None,None,Yes,shop,nfs
cotton-candy stall,https://acnhcdn.com/latest/FtrIcon/FtrCottoncandymachine_Remake_1_0.png,blue,na,na,na,No,No,No,-1,-1,15000,white,blue,Nook Miles Shop,,fancy,party,None,None,Yes,shop,nfs
cotton-candy stall,https://acnhcdn.com/latest/FtrIcon/FtrCottoncandymachine_Remake_2_0.png,black,na,na,na,No,No,No,-1,-1,15000,black,brown,Nook Miles Shop,,fancy,party,None,None,Yes,shop,nfs
crescent-moon chair,https://acnhcdn.com/latest/FtrIcon/FtrStarMoonChairL_Remake_0_0.png,yellow,color,na,na,Yes,Yes,No,7,-1,8500,yellow,yellow,Crafting,,space,fancy,stars,None,Yes,chair,nfs
crescent-moon chair,https://acnhcdn.com/latest/FtrIcon/FtrStarMoonChairL_Remake_1_0.png,green,color,na,na,Yes,Yes,No,7,-1,8500,green,yellow,Crafting,,space,fancy,stars,None,Yes,chair,nfs
crescent-moon chair,https://acnhcdn.com/latest/FtrIcon/FtrStarMoonChairL_Remake_2_0.png,blue,color,na,na,Yes,Yes,No,7,-1,8500,light blue,yellow,Crafting,,space,fancy,stars,None,Yes,chair,nfs
crescent-moon chair,https://acnhcdn.com/latest/FtrIcon/FtrStarMoonChairL_Remake_3_0.png,purple,color,na,na,Yes,Yes,No,7,-1,8500,purple,yellow,Crafting,,space,fancy,stars,None,Yes,chair,nfs
crescent-moon chair,https://acnhcdn.com/latest/FtrIcon/FtrStarMoonChairL_Remake_4_0.png,pink,color,na,na,Yes,Yes,No,7,-1,8500,pink,yellow,Crafting,,space,fancy,stars,None,Yes,chair,nfs
crescent-moon chair,https://acnhcdn.com/latest/FtrIcon/FtrStarMoonChairL_Remake_5_0.png,orange,color,na,na,Yes,Yes,No,7,-1,8500,orange,yellow,Crafting,,space,fancy,stars,None,Yes,chair,nfs
crescent-moon chair,https://acnhcdn.com/latest/FtrIcon/FtrStarMoonChairL_Remake_6_0.png,white,color,na,na,Yes,Yes,No,7,-1,8500,white,gray,Crafting,,space,fancy,stars,None,Yes,chair,nfs
crewed spaceship,https://acnhcdn.com/latest/FtrIcon/FtrSpacecraft.png,na,na,na,na,Yes,No,No,-1,-1,20000,white,black,Crafting,,space,None,None,None,Yes,space,nfs
cute bed,https://acnhcdn.com/latest/FtrIcon/FtrCuteBedW_Remake_0_0.png,white,na,na,na,No,No,No,-1,12000,3000,white,pink,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",fancy,None,cute,None,Yes,bed,fs
cute bed,https://acnhcdn.com/latest/FtrIcon/FtrCuteBedW_Remake_1_0.png,sky blue,na,na,na,No,No,No,-1,12000,3000,light blue,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",fancy,None,cute,None,Yes,bed,fs
cute bed,https://acnhcdn.com/latest/FtrIcon/FtrCuteBedW_Remake_2_0.png,yellow,na,na,na,No,No,No,-1,12000,3000,yellow,orange,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",fancy,None,cute,None,Yes,bed,fs
cute bed,https://acnhcdn.com/latest/FtrIcon/FtrCuteBedW_Remake_3_0.png,red,na,na,na,No,No,No,-1,12000,3000,red,red,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",fancy,None,cute,None,Yes,bed,fs
cute bed,https://acnhcdn.com/latest/FtrIcon/FtrCuteBedW_Remake_4_0.png,blue,na,na,na,No,No,No,-1,12000,3000,blue,black,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",fancy,None,cute,None,Yes,bed,fs
cute chair,https://acnhcdn.com/latest/FtrIcon/FtrCuteChairS_Remake_0_0.png,white,na,na,na,No,No,No,-1,4300,1075,white,pink,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",fancy,None,cute,None,Yes,chair,fs
cute chair,https://acnhcdn.com/latest/FtrIcon/FtrCuteChairS_Remake_1_0.png,sky blue,na,na,na,No,No,No,-1,4300,1075,light blue,blue,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",fancy,None,cute,None,Yes,chair,fs
cute chair,https://acnhcdn.com/latest/FtrIcon/FtrCuteChairS_Remake_2_0.png,yellow,na,na,na,No,No,No,-1,4300,1075,yellow,orange,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",fancy,None,cute,None,Yes,chair,fs
cute chair,https://acnhcdn.com/latest/FtrIcon/FtrCuteChairS_Remake_3_0.png,red,na,na,na,No,No,No,-1,4300,1075,red,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",fancy,None,cute,None,Yes,chair,fs
cute chair,https://acnhcdn.com/latest/FtrIcon/FtrCuteChairS_Remake_4_0.png,blue,na,na,na,No,No,No,-1,4300,1075,blue,black,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",fancy,None,cute,None,Yes,chair,fs
cute DIY table,https://acnhcdn.com/latest/FtrIcon/FtrCuteWorkbench_Remake_0_0.png,white,na,na,na,No,No,No,-1,7000,1750,white,pink,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",fancy,None,cute,None,Yes,work bench,fs
cute DIY table,https://acnhcdn.com/latest/FtrIcon/FtrCuteWorkbench_Remake_1_0.png,sky blue,na,na,na,No,No,No,-1,7000,1750,light blue,blue,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",fancy,None,cute,None,Yes,work bench,fs
cute DIY table,https://acnhcdn.com/latest/FtrIcon/FtrCuteWorkbench_Remake_2_0.png,yellow,na,na,na,No,No,No,-1,7000,1750,yellow,orange,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",fancy,None,cute,None,Yes,work bench,fs
cute DIY table,https://acnhcdn.com/latest/FtrIcon/FtrCuteWorkbench_Remake_3_0.png,red,na,na,na,No,No,No,-1,7000,1750,red,red,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",fancy,None,cute,None,Yes,work bench,fs
cute DIY table,https://acnhcdn.com/latest/FtrIcon/FtrCuteWorkbench_Remake_4_0.png,blue,na,na,na,No,No,No,-1,7000,1750,blue,black,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",fancy,None,cute,None,Yes,work bench,fs
cute floor lamp,https://acnhcdn.com/latest/FtrIcon/FtrCuteLamp_Remake_0_0.png,white,na,na,na,No,No,No,-1,3500,875,white,pink,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",fancy,None,cute,None,Yes,lamp,fs
cute floor lamp,https://acnhcdn.com/latest/FtrIcon/FtrCuteLamp_Remake_1_0.png,sky blue,na,na,na,No,No,No,-1,3500,875,light blue,blue,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",fancy,None,cute,None,Yes,lamp,fs
cute floor lamp,https://acnhcdn.com/latest/FtrIcon/FtrCuteLamp_Remake_2_0.png,yellow,na,na,na,No,No,No,-1,3500,875,yellow,purple,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",fancy,None,cute,None,Yes,lamp,fs
cute floor lamp,https://acnhcdn.com/latest/FtrIcon/FtrCuteLamp_Remake_3_0.png,red,na,na,na,No,No,No,-1,3500,875,red,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",fancy,None,cute,None,Yes,lamp,fs
cute floor lamp,https://acnhcdn.com/latest/FtrIcon/FtrCuteLamp_Remake_4_0.png,blue,na,na,na,No,No,No,-1,3500,875,blue,black,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",fancy,None,cute,None,Yes,lamp,fs
