Name,Image,Variation,BodyTitle,Pattern,PatternTitle,DIY,Customize,KitCost,Buy,Sell,Source,Catalog
cally,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu11_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
cally,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu11_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
cally,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu11_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
cally,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu11_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
cally,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu11_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
cally,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu11_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
cally,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu11_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
cally,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu11_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
camofrog,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg03_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
camofrog,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg03_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
camofrog,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg03_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
camofrog,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg03_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
camofrog,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg03_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
camofrog,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg03_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
camofrog,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg03_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
camofrog,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg03_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
canberra,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal08_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
canberra,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal08_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
canberra,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal08_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
canberra,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal08_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
canberra,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal08_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
canberra,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal08_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
canberra,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal08_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
canberra,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal08_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
candi,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus08_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
candi,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus08_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
candi,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus08_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
candi,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus08_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
candi,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus08_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
candi,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus08_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
candi,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus08_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
candi,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus08_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
carmen,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt16_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
carmen,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt16_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
carmen,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt16_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
carmen,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt16_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
carmen,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt16_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
carmen,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt16_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
carmen,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt16_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
carmen,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt16_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
caroline,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu06_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
caroline,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu06_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
caroline,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu06_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
caroline,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu06_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
caroline,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu06_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
caroline,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu06_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
caroline,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu06_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
caroline,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu06_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
carrie,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr02_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
carrie,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr02_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
carrie,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr02_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
carrie,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr02_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
carrie,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr02_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
carrie,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr02_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
carrie,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr02_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
carrie,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr02_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
cashmere,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp04_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
cashmere,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp04_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
cashmere,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp04_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
cashmere,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp04_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
cashmere,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp04_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
cashmere,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp04_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
cashmere,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp04_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
cashmere,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp04_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
celia,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr09_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
celia,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr09_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
celia,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr09_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
celia,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr09_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
celia,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr09_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
celia,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr09_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
celia,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr09_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
celia,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr09_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
cesar,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGor00_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
cesar,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGor00_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
cesar,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGor00_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
cesar,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGor00_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
cesar,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGor00_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
cesar,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGor00_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
cesar,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGor00_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
cesar,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGor00_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chadder,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus18_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chadder,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus18_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chadder,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus18_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chadder,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus18_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chadder,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus18_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chadder,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus18_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chadder,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus18_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chadder,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus18_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
charlise,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea12_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
charlise,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea12_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
charlise,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea12_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
charlise,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea12_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
charlise,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea12_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
charlise,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea12_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
charlise,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea12_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
charlise,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea12_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
cheri,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr10_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
cheri,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr10_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
cheri,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr10_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
cheri,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr10_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
cheri,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr10_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
cheri,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr10_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
cheri,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr10_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
cheri,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr10_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
cherry,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog17_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
cherry,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog17_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
cherry,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog17_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
cherry,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog17_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
cherry,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog17_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
cherry,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog17_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
cherry,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog17_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
cherry,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog17_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chester,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr15_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chester,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr15_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chester,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr15_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chester,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr15_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chester,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr15_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chester,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr15_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chester,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr15_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chester,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr15_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chevre,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGoa00_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chevre,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGoa00_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chevre,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGoa00_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chevre,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGoa00_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chevre,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGoa00_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chevre,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGoa00_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chevre,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGoa00_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chevre,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlGoa00_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chief,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlWol00_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chief,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlWol00_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chief,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlWol00_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chief,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlWol00_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chief,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlWol00_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chief,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlWol00_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chief,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlWol00_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chief,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlWol00_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chops,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig14_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chops,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig14_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chops,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig14_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chops,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig14_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chops,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig14_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chops,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig14_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chops,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig14_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chops,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig14_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chow,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea03_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chow,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea03_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chow,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea03_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chow,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea03_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chow,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea03_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chow,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea03_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chow,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea03_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chow,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea03_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chrissy,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt13_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chrissy,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt13_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chrissy,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt13_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chrissy,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt13_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chrissy,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt13_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chrissy,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt13_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chrissy,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt13_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
chrissy,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt13_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
claude,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt11_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
claude,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt11_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
claude,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt11_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
claude,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt11_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
claude,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt11_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
claude,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt11_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
