Name,Image,Variation,BodyTitle,Pattern,PatternTitle,DIY,BodyCustomize,PatternCustomize,KitCost,Buy,Sell,Color1,Color2,Size,Source,SourceNotes,Version,HHAConcept1,HHAConcept2,HHASeries,HHASet,Interact,Tag,SpeakerType,LightingType,Catalog,Filename,VariantID,InternalID,UniqueEntryID
climbing wall,https://acnhcdn.com/acdb/housewares/FtrClimbingwall_Remake_2_0.png,Blue,NA,NA,NA,No,No,No,NA,4300,1075,Light Blue,Colorful,2x0.5,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fitness,None,None,None,No,Sports,Does not play music,No lighting,For sale,FtrClimbingwall_Remake_2_0,2_0,4006,QBtBqZfN2vfJbe3TE
climbing wall,https://acnhcdn.com/acdb/housewares/FtrClimbingwall_Remake_3_0.png,White,NA,NA,NA,No,No,No,NA,4300,1075,White,Colorful,2x0.5,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fitness,None,None,None,No,Sports,Does not play music,No lighting,For sale,FtrClimbingwall_Remake_3_0,3_0,4006,ruAaaHc3tdYuqBi7f
clothes closet,https://acnhcdn.com/acdb/housewares/FtrFashioncase_Remake_0_0.png,White,NA,NA,NA,No,No,No,NA,3100,775,Beige,Beige,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrFashioncase_Remake_0_0,0_0,9502,ZDpvHRk4MPmpnMjpP
clothes closet,https://acnhcdn.com/acdb/housewares/FtrFashioncase_Remake_1_0.png,Black,NA,NA,NA,No,No,No,NA,3100,775,Black,Black,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrFashioncase_Remake_1_0,1_0,9502,kjG4jegbbauXpt7FW
clothes closet,https://acnhcdn.com/acdb/housewares/FtrFashioncase_Remake_2_0.png,Orange,NA,NA,NA,No,No,No,NA,3100,775,Orange,Orange,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrFashioncase_Remake_2_0,2_0,9502,yek4ZsQMYgpntCovw
clothes closet,https://acnhcdn.com/acdb/housewares/FtrFashioncase_Remake_3_0.png,Blue,NA,NA,NA,No,No,No,NA,3100,775,Blue,Blue,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrFashioncase_Remake_3_0,3_0,9502,sbgK84SGbat5jxKMR
clothes closet,https://acnhcdn.com/acdb/housewares/FtrFashioncase_Remake_4_0.png,Pink,NA,NA,NA,No,No,No,NA,3100,775,Pink,Pink,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrFashioncase_Remake_4_0,4_0,9502,pZAx76tduTmLH7mZw
clothes closet,https://acnhcdn.com/acdb/housewares/FtrFashioncase_Remake_5_0.png,Light blue,NA,NA,NA,No,No,No,NA,3100,775,Green,Green,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,Yes,Chest,Does not play music,No lighting,For sale,FtrFashioncase_Remake_5_0,5_0,9502,iRWmuneQrXGEwHWWg
clothesline,https://acnhcdn.com/acdb/housewares/FtrClothesline_Remake_0_0.png,NA,NA,White,Drying shirt,Yes,No,Yes,2,NFS,100,Brown,White,2x0.5,Crafting,,1.0.0,garden,None,None,None,No,Supplies,Does not play music,No lighting,Not for sale,FtrClothesline_Remake_0_0,0_0,3229,oyCJQHBWZPnKHtJw3
clothesline,https://acnhcdn.com/acdb/housewares/FtrClothesline_Remake_0_1.png,NA,NA,Well-used,Drying shirt,Yes,No,Yes,2,NFS,100,Brown,Beige,2x0.5,Crafting,,1.0.0,garden,None,None,None,No,Supplies,Does not play music,No lighting,Not for sale,FtrClothesline_Remake_0_1,0_1,3229,FxWT49hFwfwCs89FZ
clothesline,https://acnhcdn.com/acdb/housewares/FtrClothesline_Remake_0_2.png,NA,NA,Blue stripes,Drying shirt,Yes,No,Yes,2,NFS,100,Brown,Blue,2x0.5,Crafting,,1.0.0,garden,None,None,None,No,Supplies,Does not play music,No lighting,Not for sale,FtrClothesline_Remake_0_2,0_2,3229,5ijmxpyyoHK8QGdFn
clothesline,https://acnhcdn.com/acdb/housewares/FtrClothesline_Remake_0_3.png,NA,NA,Red plaid,Drying shirt,Yes,No,Yes,2,NFS,100,Brown,Red,2x0.5,Crafting,,1.0.0,garden,None,None,None,No,Supplies,Does not play music,No lighting,Not for sale,FtrClothesline_Remake_0_3,0_3,3229,9uFNQPxDzpG3fSqkK
clothesline,https://acnhcdn.com/acdb/housewares/FtrClothesline_Remake_0_4.png,NA,NA,Green plaid,Drying shirt,Yes,No,Yes,2,NFS,100,Brown,Green,2x0.5,Crafting,,1.0.0,garden,None,None,None,No,Supplies,Does not play music,No lighting,Not for sale,FtrClothesline_Remake_0_4,0_4,3229,Fk5H349YAQ4tmo7wi
clothesline pole,https://acnhcdn.com/acdb/housewares/FtrClotheshorse_Remake_0_0.png,Silver,NA,Plain,Drying shirt,No,No,Yes,1,1100,275,Gray,White,2x0.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,bathroom,None,None,No,Supplies,Does not play music,No lighting,For sale,FtrClotheshorse_Remake_0_0,0_0,1778,7T6ZZSQSeEKLkJoPW
clothesline pole,https://acnhcdn.com/acdb/housewares/FtrClotheshorse_Remake_0_1.png,Silver,NA,PE shirt,Drying shirt,No,No,Yes,1,1100,275,Gray,Beige,2x0.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,bathroom,None,None,No,Supplies,Does not play music,No lighting,For sale,FtrClotheshorse_Remake_0_1,0_1,1778,MddTaK2Fp5EEi2JRx
clothesline pole,https://acnhcdn.com/acdb/housewares/FtrClotheshorse_Remake_0_2.png,Silver,NA,Fish,Drying shirt,No,No,Yes,1,1100,275,Gray,Light Blue,2x0.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,bathroom,None,None,No,Supplies,Does not play music,No lighting,For sale,FtrClotheshorse_Remake_0_2,0_2,1778,6oxsBNTrGjH9F3v86
clothesline pole,https://acnhcdn.com/acdb/housewares/FtrClotheshorse_Remake_0_3.png,Silver,NA,Carrot,Drying shirt,No,No,Yes,1,1100,275,Gray,Yellow,2x0.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,bathroom,None,None,No,Supplies,Does not play music,No lighting,For sale,FtrClotheshorse_Remake_0_3,0_3,1778,wAqJ6dPrpZjkas5DQ
clothesline pole,https://acnhcdn.com/acdb/housewares/FtrClotheshorse_Remake_1_0.png,Blue,NA,Plain,Drying shirt,No,No,Yes,1,1100,275,Light Blue,White,2x0.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,bathroom,None,None,No,Supplies,Does not play music,No lighting,For sale,FtrClotheshorse_Remake_1_0,1_0,1778,3Z6RxYv5S3MN3L4Xt
clothesline pole,https://acnhcdn.com/acdb/housewares/FtrClotheshorse_Remake_1_1.png,Blue,NA,PE shirt,Drying shirt,No,No,Yes,1,1100,275,Light Blue,Beige,2x0.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,bathroom,None,None,No,Supplies,Does not play music,No lighting,For sale,FtrClotheshorse_Remake_1_1,1_1,1778,2RWTEJdXXiP8qEmAe
clothesline pole,https://acnhcdn.com/acdb/housewares/FtrClotheshorse_Remake_1_2.png,Blue,NA,Fish,Drying shirt,No,No,Yes,1,1100,275,Light Blue,Light Blue,2x0.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,bathroom,None,None,No,Supplies,Does not play music,No lighting,For sale,FtrClotheshorse_Remake_1_2,1_2,1778,QufzYA49JBsMH5ugW
clothesline pole,https://acnhcdn.com/acdb/housewares/FtrClotheshorse_Remake_1_3.png,Blue,NA,Carrot,Drying shirt,No,No,Yes,1,1100,275,Light Blue,Yellow,2x0.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,bathroom,None,None,No,Supplies,Does not play music,No lighting,For sale,FtrClotheshorse_Remake_1_3,1_3,1778,e2PoQ963EkHdnR9Gh
colorful wheel,https://acnhcdn.com/acdb/housewares/FtrRoulette_Remake_0_0.png,Colorful numbers,NA,NA,NA,No,No,No,NA,2900,725,Colorful,Colorful,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,party,None,None,None,Yes,Toy,Does not play music,No lighting,For sale,FtrRoulette_Remake_0_0,0_0,1112,BEs85a3zkwegASuCm
colorful wheel,https://acnhcdn.com/acdb/housewares/FtrRoulette_Remake_1_0.png,Two-toned numbers,NA,NA,NA,No,No,No,NA,2900,725,Blue,White,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,party,None,None,None,Yes,Toy,Does not play music,No lighting,For sale,FtrRoulette_Remake_1_0,1_0,1112,CETab9qadQH7DuR24
colorful wheel,https://acnhcdn.com/acdb/housewares/FtrRoulette_Remake_2_0.png,Win or lose,NA,NA,NA,No,No,No,NA,2900,725,Purple,Yellow,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,party,None,None,None,Yes,Toy,Does not play music,No lighting,For sale,FtrRoulette_Remake_2_0,2_0,1112,i48gjmGQCjTFtsffB
colorful wheel,https://acnhcdn.com/acdb/housewares/FtrRoulette_Remake_3_0.png,Black & red,NA,NA,NA,No,No,No,NA,2900,725,Red,Black,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,party,None,None,None,Yes,Toy,Does not play music,No lighting,For sale,FtrRoulette_Remake_3_0,3_0,1112,vw9DarP73xCqTHm6i
colorful wheel,https://acnhcdn.com/acdb/housewares/FtrRoulette_Remake_4_0.png,Items,NA,NA,NA,No,No,No,NA,2900,725,Colorful,Colorful,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,party,None,None,None,Yes,Toy,Does not play music,No lighting,For sale,FtrRoulette_Remake_4_0,4_0,1112,njtwJ2XoPgkvdfhuz
cone,https://acnhcdn.com/acdb/housewares/FtrPylon_Remake_0_0.png,Red,NA,NA,NA,No,No,No,NA,630,157,Red,Red,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,garage,None,None,No,Vehicle,Does not play music,No lighting,For sale,FtrPylon_Remake_0_0,0_0,146,ruXYYTwLnkDh6GxNL
cone,https://acnhcdn.com/acdb/housewares/FtrPylon_Remake_1_0.png,Blue,NA,NA,NA,No,No,No,NA,630,157,Blue,Blue,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,garage,None,None,No,Vehicle,Does not play music,No lighting,For sale,FtrPylon_Remake_1_0,1_0,146,KKHLamBNiboMy49fp
cone,https://acnhcdn.com/acdb/housewares/FtrPylon_Remake_2_0.png,Yellow,NA,NA,NA,No,No,No,NA,630,157,Yellow,Yellow,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,garage,None,None,No,Vehicle,Does not play music,No lighting,For sale,FtrPylon_Remake_2_0,2_0,146,nWhxKBPxDJg5GBWYK
cone,https://acnhcdn.com/acdb/housewares/FtrPylon_Remake_3_0.png,White,NA,NA,NA,No,No,No,NA,630,157,White,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,garage,None,None,No,Vehicle,Does not play music,No lighting,For sale,FtrPylon_Remake_3_0,3_0,146,2fvMZtzN6vw4sHxSK
cone,https://acnhcdn.com/acdb/housewares/FtrPylon_Remake_4_0.png,Red stripes,NA,NA,NA,No,No,No,NA,630,157,Red,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,garage,None,None,No,Vehicle,Does not play music,No lighting,For sale,FtrPylon_Remake_4_0,4_0,146,htsp838zt3prgkoNo
cone,https://acnhcdn.com/acdb/housewares/FtrPylon_Remake_5_0.png,Green stripes,NA,NA,NA,No,No,No,NA,630,157,Green,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,garage,None,None,No,Vehicle,Does not play music,No lighting,For sale,FtrPylon_Remake_5_0,5_0,146,h9YhnWJABFKin2PW8
cone,https://acnhcdn.com/acdb/housewares/FtrPylon_Remake_6_0.png,Reflective stripes,NA,NA,NA,No,No,No,NA,630,157,Red,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,garage,None,None,No,Vehicle,Does not play music,No lighting,For sale,FtrPylon_Remake_6_0,6_0,146,P3c6RxCHxY96HbG93
cone,https://acnhcdn.com/acdb/housewares/FtrPylon_Remake_7_0.png,Caution stripes,NA,NA,NA,No,No,No,NA,630,157,Yellow,Black,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,garage,None,None,No,Vehicle,Does not play music,No lighting,For sale,FtrPylon_Remake_7_0,7_0,146,zXSvmZowqMXqqr4WY
construction sign,https://acnhcdn.com/acdb/housewares/FtrSignConstruction_Remake_0_0.png,Ongoing work,NA,NA,NA,No,No,No,NA,NFS,5000,White,Blue,1x1,Nook Miles Shop,,1.0.0,garage,facility,None,None,No,Vehicle,Does not play music,No lighting,Not for sale,FtrSignConstruction_Remake_0_0,0_0,9568,aFi7Nk8YGWeoizzqu
construction sign,https://acnhcdn.com/acdb/housewares/FtrSignConstruction_Remake_1_0.png,Ongoing work - Little bro,NA,NA,NA,No,No,No,NA,NFS,5000,White,Blue,1x1,Nook Miles Shop,,1.0.0,garage,facility,None,None,No,Vehicle,Does not play music,No lighting,Not for sale,FtrSignConstruction_Remake_1_0,1_0,9568,afCrPaE2EC3gechDH
construction sign,https://acnhcdn.com/acdb/housewares/FtrSignConstruction_Remake_2_0.png,Ongoing work - Big bro,NA,NA,NA,No,No,No,NA,NFS,5000,White,Blue,1x1,Nook Miles Shop,,1.0.0,garage,facility,None,None,No,Vehicle,Does not play music,No lighting,Not for sale,FtrSignConstruction_Remake_2_0,2_0,9568,4p7rhWsq8uZteaxAJ
construction sign,https://acnhcdn.com/acdb/housewares/FtrSignConstruction_Remake_3_0.png,Construction ahead,NA,NA,NA,No,No,No,NA,NFS,5000,Blue,White,1x1,Nook Miles Shop,,1.0.0,garage,facility,None,None,No,Vehicle,Does not play music,No lighting,Not for sale,FtrSignConstruction_Remake_3_0,3_0,9568,CtsKDmbg6y7TFtskj
construction sign,https://acnhcdn.com/acdb/housewares/FtrSignConstruction_Remake_4_0.png,Construction warning,NA,NA,NA,No,No,No,NA,NFS,5000,Orange,Black,1x1,Nook Miles Shop,,1.0.0,garage,facility,None,None,No,Vehicle,Does not play music,No lighting,Not for sale,FtrSignConstruction_Remake_4_0,4_0,9568,JrCEBHapHgPh4ftpm
cosmos shower,https://acnhcdn.com/acdb/housewares/FtrFlowerShower_Remake_0_0.png,Pink,Flower color,NA,NA,Yes,Yes,No,5,NFS,3050,Pink,Green,1x1,Crafting,,1.0.0,bathroom,fancy,flowers,None,Yes,Bathtub,Does not play music,No lighting,Not for sale,FtrFlowerShower_Remake_0_0,0_0,7230,yCgStadyo3Zc8SKdg
cosmos shower,https://acnhcdn.com/acdb/housewares/FtrFlowerShower_Remake_1_0.png,Red,Flower color,NA,NA,Yes,Yes,No,5,NFS,3050,Red,Green,1x1,Crafting,,1.0.0,bathroom,fancy,flowers,None,Yes,Bathtub,Does not play music,No lighting,Not for sale,FtrFlowerShower_Remake_1_0,1_0,7230,JqxaNSF7fQmG8NZFK
cosmos shower,https://acnhcdn.com/acdb/housewares/FtrFlowerShower_Remake_2_0.png,White,Flower color,NA,NA,Yes,Yes,No,5,NFS,3050,White,Green,1x1,Crafting,,1.0.0,bathroom,fancy,flowers,None,Yes,Bathtub,Does not play music,No lighting,Not for sale,FtrFlowerShower_Remake_2_0,2_0,7230,eKtmhPuuzjsWAHa5z
cotton-candy stall,https://acnhcdn.com/acdb/housewares/FtrCottoncandymachine_Remake_0_0.png,Pink,NA,NA,NA,No,No,No,NA,NFS,15000,Pink,Red,2x1,Nook Miles Shop,,1.0.0,fancy,party,None,None,Yes,Shop,Does not play music,No lighting,Not for sale,FtrCottoncandymachine_Remake_0_0,0_0,4412,CazDjtQjPatsHQcGE
cotton-candy stall,https://acnhcdn.com/acdb/housewares/FtrCottoncandymachine_Remake_1_0.png,Blue,NA,NA,NA,No,No,No,NA,NFS,15000,White,Blue,2x1,Nook Miles Shop,,1.0.0,fancy,party,None,None,Yes,Shop,Does not play music,No lighting,Not for sale,FtrCottoncandymachine_Remake_1_0,1_0,4412,f9hTzDcwC4RX9xPxZ
cotton-candy stall,https://acnhcdn.com/acdb/housewares/FtrCottoncandymachine_Remake_2_0.png,Black,NA,NA,NA,No,No,No,NA,NFS,15000,Black,Brown,2x1,Nook Miles Shop,,1.0.0,fancy,party,None,None,Yes,Shop,Does not play music,No lighting,Not for sale,FtrCottoncandymachine_Remake_2_0,2_0,4412,yPLp7pycmRXoekqXh
crescent-moon chair,https://acnhcdn.com/acdb/housewares/FtrStarMoonChairL_Remake_0_0.png,Yellow,Color,NA,NA,Yes,Yes,No,7,NFS,8500,Yellow,Yellow,2x1,Crafting,,1.0.0,space,fancy,stars,None,Yes,Chair,Does not play music,Fluorescent,Not for sale,FtrStarMoonChairL_Remake_0_0,0_0,6829,ZRd7rA38D9gF5NJDL
crescent-moon chair,https://acnhcdn.com/acdb/housewares/FtrStarMoonChairL_Remake_1_0.png,Green,Color,NA,NA,Yes,Yes,No,7,NFS,8500,Green,Yellow,2x1,Crafting,,1.0.0,space,fancy,stars,None,Yes,Chair,Does not play music,Fluorescent,Not for sale,FtrStarMoonChairL_Remake_1_0,1_0,6829,Q9onKzC2L9Sx4fKvc
crescent-moon chair,https://acnhcdn.com/acdb/housewares/FtrStarMoonChairL_Remake_2_0.png,Blue,Color,NA,NA,Yes,Yes,No,7,NFS,8500,Light Blue,Yellow,2x1,Crafting,,1.0.0,space,fancy,stars,None,Yes,Chair,Does not play music,Fluorescent,Not for sale,FtrStarMoonChairL_Remake_2_0,2_0,6829,HvpRb7MuCdy2Zzz5b
crescent-moon chair,https://acnhcdn.com/acdb/housewares/FtrStarMoonChairL_Remake_3_0.png,Purple,Color,NA,NA,Yes,Yes,No,7,NFS,8500,Purple,Yellow,2x1,Crafting,,1.0.0,space,fancy,stars,None,Yes,Chair,Does not play music,Fluorescent,Not for sale,FtrStarMoonChairL_Remake_3_0,3_0,6829,D8YEuyBhvk3YNRWQc
crescent-moon chair,https://acnhcdn.com/acdb/housewares/FtrStarMoonChairL_Remake_4_0.png,Pink,Color,NA,NA,Yes,Yes,No,7,NFS,8500,Pink,Yellow,2x1,Crafting,,1.0.0,space,fancy,stars,None,Yes,Chair,Does not play music,Fluorescent,Not for sale,FtrStarMoonChairL_Remake_4_0,4_0,6829,EsjzgZ4DDNgr3dScK
crescent-moon chair,https://acnhcdn.com/acdb/housewares/FtrStarMoonChairL_Remake_5_0.png,Orange,Color,NA,NA,Yes,Yes,No,7,NFS,8500,Orange,Yellow,2x1,Crafting,,1.0.0,space,fancy,stars,None,Yes,Chair,Does not play music,Fluorescent,Not for sale,FtrStarMoonChairL_Remake_5_0,5_0,6829,9Sb3ACfFchJLoE3XH
crescent-moon chair,https://acnhcdn.com/acdb/housewares/FtrStarMoonChairL_Remake_6_0.png,White,Color,NA,NA,Yes,Yes,No,7,NFS,8500,White,Gray,2x1,Crafting,,1.0.0,space,fancy,stars,None,Yes,Chair,Does not play music,Fluorescent,Not for sale,FtrStarMoonChairL_Remake_6_0,6_0,6829,zYqdAy8vDY5bjLv99
crewed spaceship,https://acnhcdn.com/acdb/housewares/FtrSpacecraft.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,20000,White,Black,2x2,Crafting,,1.0.0,space,None,None,None,Yes,Space,Does not play music,No lighting,Not for sale,FtrSpacecraft,NA,5676,aNyRfrtcyv2wwMSro
cute bed,https://acnhcdn.com/acdb/housewares/FtrCuteBedW_Remake_0_0.png,White,NA,NA,NA,No,No,No,NA,12000,3000,White,Pink,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,fancy,None,cute,None,Yes,Bed,Does not play music,No lighting,For sale,FtrCuteBedW_Remake_0_0,0_0,3624,T8S2qTcQ28PdMLM6v
cute bed,https://acnhcdn.com/acdb/housewares/FtrCuteBedW_Remake_1_0.png,Sky blue,NA,NA,NA,No,No,No,NA,12000,3000,Light Blue,White,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,fancy,None,cute,None,Yes,Bed,Does not play music,No lighting,For sale,FtrCuteBedW_Remake_1_0,1_0,3624,7oGbfEoXchzDxM5SS
cute bed,https://acnhcdn.com/acdb/housewares/FtrCuteBedW_Remake_2_0.png,Yellow,NA,NA,NA,No,No,No,NA,12000,3000,Yellow,Orange,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,fancy,None,cute,None,Yes,Bed,Does not play music,No lighting,For sale,FtrCuteBedW_Remake_2_0,2_0,3624,K5FhQSSavu5SrALAa
cute bed,https://acnhcdn.com/acdb/housewares/FtrCuteBedW_Remake_3_0.png,Red,NA,NA,NA,No,No,No,NA,12000,3000,Red,Red,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,fancy,None,cute,None,Yes,Bed,Does not play music,No lighting,For sale,FtrCuteBedW_Remake_3_0,3_0,3624,yNZorpxoxW3c8YWSt
cute bed,https://acnhcdn.com/acdb/housewares/FtrCuteBedW_Remake_4_0.png,Blue,NA,NA,NA,No,No,No,NA,12000,3000,Blue,Black,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,fancy,None,cute,None,Yes,Bed,Does not play music,No lighting,For sale,FtrCuteBedW_Remake_4_0,4_0,3624,NThCMdhEzLbbSn3kj
cute chair,https://acnhcdn.com/acdb/housewares/FtrCuteChairS_Remake_0_0.png,White,NA,NA,NA,No,No,No,NA,4300,1075,White,Pink,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fancy,None,cute,None,Yes,Chair,Does not play music,No lighting,For sale,FtrCuteChairS_Remake_0_0,0_0,3999,tzs3akhvQFrFhudEy
cute chair,https://acnhcdn.com/acdb/housewares/FtrCuteChairS_Remake_1_0.png,Sky blue,NA,NA,NA,No,No,No,NA,4300,1075,Light Blue,Blue,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fancy,None,cute,None,Yes,Chair,Does not play music,No lighting,For sale,FtrCuteChairS_Remake_1_0,1_0,3999,tivvvrJXKiyvYowQM
cute chair,https://acnhcdn.com/acdb/housewares/FtrCuteChairS_Remake_2_0.png,Yellow,NA,NA,NA,No,No,No,NA,4300,1075,Yellow,Orange,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fancy,None,cute,None,Yes,Chair,Does not play music,No lighting,For sale,FtrCuteChairS_Remake_2_0,2_0,3999,rQxNbx7Kk7iRvobGt
cute chair,https://acnhcdn.com/acdb/housewares/FtrCuteChairS_Remake_3_0.png,Red,NA,NA,NA,No,No,No,NA,4300,1075,Red,White,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,fancy,None,cute,None,Yes,Chair,Does not play music,No lighting,For sale,FtrCuteChairS_Remake_3_0,3_0,3999,YxDzqSq6daZPv5GcZ
