Name,Image,Variation,BodyTitle,Pattern,PatternTitle,DIY,BodyCustomize,PatternCustomize,KitCost,Buy,Sell,Color1,Color2,Size,Source,SourceNotes,Version,HHAConcept1,HHAConcept2,HHASeries,HHASet,Interact,Tag,Catalog,Filename,VariantID,InternalID,UniqueEntry ID
fax machine,https://acnhcdn.com/acdb/miscellaneous/FtrFax_Remake_0_1.png,White,NA,Graph,Printout,No,No,Yes,1,1500,375,White,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,None,None,None,Yes,Office,For sale,FtrFax_Remake_0_1,0_1,4101,4Q9Qv9Cp9vDT5bKwD
fax machine,https://acnhcdn.com/acdb/miscellaneous/FtrFax_Remake_0_2.png,White,NA,Illustration,Printout,No,No,Yes,1,1500,375,White,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,None,None,None,Yes,Office,For sale,FtrFax_Remake_0_2,0_2,4101,5DnY4mzS5emxqE6Dc
fax machine,https://acnhcdn.com/acdb/miscellaneous/FtrFax_Remake_0_3.png,White,NA,Written note,Printout,No,No,Yes,1,1500,375,White,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,None,None,None,Yes,Office,For sale,FtrFax_Remake_0_3,0_3,4101,XtBgPf9p5eZGkRQR3
fax machine,https://acnhcdn.com/acdb/miscellaneous/FtrFax_Remake_1_0.png,Red,NA,Document,Printout,No,No,Yes,1,1500,375,Red,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,None,None,None,Yes,Office,For sale,FtrFax_Remake_1_0,1_0,4101,XbgAiFwvsdprynyGH
fax machine,https://acnhcdn.com/acdb/miscellaneous/FtrFax_Remake_1_1.png,Red,NA,Graph,Printout,No,No,Yes,1,1500,375,Red,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,None,None,None,Yes,Office,For sale,FtrFax_Remake_1_1,1_1,4101,MJCbv4Cq4xdqbrxFX
fax machine,https://acnhcdn.com/acdb/miscellaneous/FtrFax_Remake_1_2.png,Red,NA,Illustration,Printout,No,No,Yes,1,1500,375,Red,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,None,None,None,Yes,Office,For sale,FtrFax_Remake_1_2,1_2,4101,NpvAHGJnNgnvHrZag
fax machine,https://acnhcdn.com/acdb/miscellaneous/FtrFax_Remake_1_3.png,Red,NA,Written note,Printout,No,No,Yes,1,1500,375,Red,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,None,None,None,Yes,Office,For sale,FtrFax_Remake_1_3,1_3,4101,KbQ4ktEye6gNqExaW
fax machine,https://acnhcdn.com/acdb/miscellaneous/FtrFax_Remake_2_0.png,Brown,NA,Document,Printout,No,No,Yes,1,1500,375,Brown,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,None,None,None,Yes,Office,For sale,FtrFax_Remake_2_0,2_0,4101,FqZeWSFLYggF25fep
fax machine,https://acnhcdn.com/acdb/miscellaneous/FtrFax_Remake_2_1.png,Brown,NA,Graph,Printout,No,No,Yes,1,1500,375,Brown,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,None,None,None,Yes,Office,For sale,FtrFax_Remake_2_1,2_1,4101,3TBCepRr5MRe8pJPE
fax machine,https://acnhcdn.com/acdb/miscellaneous/FtrFax_Remake_2_2.png,Brown,NA,Illustration,Printout,No,No,Yes,1,1500,375,Brown,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,None,None,None,Yes,Office,For sale,FtrFax_Remake_2_2,2_2,4101,5dkX95fpN3W9m7E82
fax machine,https://acnhcdn.com/acdb/miscellaneous/FtrFax_Remake_2_3.png,Brown,NA,Written note,Printout,No,No,Yes,1,1500,375,Brown,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,None,None,None,Yes,Office,For sale,FtrFax_Remake_2_3,2_3,4101,muJxaBZ9XaWFRAwXq
fax machine,https://acnhcdn.com/acdb/miscellaneous/FtrFax_Remake_3_0.png,Black,NA,Document,Printout,No,No,Yes,1,1500,375,Black,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,None,None,None,Yes,Office,For sale,FtrFax_Remake_3_0,3_0,4101,AQSnZP7Dr9uKgbQ6C
fax machine,https://acnhcdn.com/acdb/miscellaneous/FtrFax_Remake_3_1.png,Black,NA,Graph,Printout,No,No,Yes,1,1500,375,Black,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,None,None,None,Yes,Office,For sale,FtrFax_Remake_3_1,3_1,4101,YjGrgsiXYgKReGghp
fax machine,https://acnhcdn.com/acdb/miscellaneous/FtrFax_Remake_3_2.png,Black,NA,Illustration,Printout,No,No,Yes,1,1500,375,Black,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,None,None,None,Yes,Office,For sale,FtrFax_Remake_3_2,3_2,4101,2QbJboGiyCpgMAyxv
fax machine,https://acnhcdn.com/acdb/miscellaneous/FtrFax_Remake_3_3.png,Black,NA,Written note,Printout,No,No,Yes,1,1500,375,Black,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,None,None,None,Yes,Office,For sale,FtrFax_Remake_3_3,3_3,4101,wvzjRvDG2fBhWAdes
festive top set,https://acnhcdn.com/acdb/miscellaneous/FtrFestivaltop.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,320,Colorful,Red,1x1,Crafting,Festive seasonal DIY using ornaments (from shaking trees),1.0.0,party,fancy,festive,None,No,Toy,Not for sale,FtrFestivaltop,NA,12230,8mSCcvhqPaMExrTvb
film projector,https://acnhcdn.com/acdb/miscellaneous/FtrProjector.png,NA,NA,NA,NA,No,No,No,NA,2400,600,Black,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,facility,None,None,None,Yes,Facility Decor,For sale,FtrProjector,NA,3963,jBN7k6HbEvByJpiWT
firefly model,https://acnhcdn.com/acdb/miscellaneous/FtrInsectHotaruToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,900,Black,Black,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Insect,Not for sale,FtrInsectHotaruToy,NA,7065,GYJXuPEWAsEc2Bzt6
firewood,https://acnhcdn.com/acdb/miscellaneous/FtrFirewood.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,960,Brown,Beige,1x1,Crafting,,1.0.0,garage,garden,None,None,No,Plants,Not for sale,FtrFirewood,NA,5970,qm8zDyK9mtsNpFudJ
flea model,https://acnhcdn.com/acdb/miscellaneous/FtrInsectNomiToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,210,Brown,Brown,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Insect,Not for sale,FtrInsectNomiToy,NA,5935,GztqYCmFnd7XMvNrc
floating-biotope planter,https://acnhcdn.com/acdb/miscellaneous/FtrBiotope_Remake_0_0.png,Brown,NA,NA,NA,No,No,No,NA,1600,400,Brown,Green,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,garden,None,None,No,Plants,For sale,FtrBiotope_Remake_0_0,0_0,4094,jvheZyGuYB9KzbWo9
floating-biotope planter,https://acnhcdn.com/acdb/miscellaneous/FtrBiotope_Remake_1_0.png,Artistic,NA,NA,NA,No,No,No,NA,1600,400,Blue,Green,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,garden,None,None,No,Plants,For sale,FtrBiotope_Remake_1_0,1_0,4094,5jS6TqHYJdhqqeDoF
floating-biotope planter,https://acnhcdn.com/acdb/miscellaneous/FtrBiotope_Remake_2_0.png,White,NA,NA,NA,No,No,No,NA,1600,400,White,Green,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,garden,None,None,No,Plants,For sale,FtrBiotope_Remake_2_0,2_0,4094,TnAn9vhCLp6m5aRgw
floating-biotope planter,https://acnhcdn.com/acdb/miscellaneous/FtrBiotope_Remake_3_0.png,Black,NA,NA,NA,No,No,No,NA,1600,400,Black,Green,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,garden,None,None,No,Plants,For sale,FtrBiotope_Remake_3_0,3_0,4094,9WMnssWNzgGcM5F8b
floor sign,https://acnhcdn.com/acdb/miscellaneous/FtrSafetycone_Remake_0_0.png,Warning,NA,NA,NA,No,No,No,NA,890,222,Yellow,Red,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,facility,None,None,No,Vehicle,For sale,FtrSafetycone_Remake_0_0,0_0,7260,A2vgmqLg6DE7MJPLJ
floor sign,https://acnhcdn.com/acdb/miscellaneous/FtrSafetycone_Remake_1_0.png,Stop,NA,NA,NA,No,No,No,NA,890,222,Yellow,Red,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,facility,None,None,No,Vehicle,For sale,FtrSafetycone_Remake_1_0,1_0,7260,YyZcBdjBgdGCNANXu
floor sign,https://acnhcdn.com/acdb/miscellaneous/FtrSafetycone_Remake_2_0.png,No Entry,NA,NA,NA,No,No,No,NA,890,222,Yellow,Red,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,facility,None,None,No,Vehicle,For sale,FtrSafetycone_Remake_2_0,2_0,7260,JhrXxgq9Lv8NsDQ7T
floor sign,https://acnhcdn.com/acdb/miscellaneous/FtrSafetycone_Remake_3_0.png,Slippery,NA,NA,NA,No,No,No,NA,890,222,Yellow,Red,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,facility,None,None,No,Vehicle,For sale,FtrSafetycone_Remake_3_0,3_0,7260,T43X5danNp9qeD5yJ
floor sign,https://acnhcdn.com/acdb/miscellaneous/FtrSafetycone_Remake_4_0.png,No Parking,NA,NA,NA,No,No,No,NA,890,222,Yellow,Red,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,facility,None,None,No,Vehicle,For sale,FtrSafetycone_Remake_4_0,4_0,7260,EKduwBLWZoBofyAGX
fly model,https://acnhcdn.com/acdb/miscellaneous/FtrInsectHaeToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,180,Black,Black,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Insect,Not for sale,FtrInsectHaeToy,NA,7060,g3FdrKRuwECfsnmdj
football,https://acnhcdn.com/acdb/miscellaneous/FtrFootball.png,NA,NA,NA,NA,No,No,No,NA,400,100,Orange,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,fitness,school,None,None,No,Sports,For sale,FtrFootball,NA,4381,F39nbERtmDPBgMpRG
football fish model,https://acnhcdn.com/acdb/miscellaneous/FtrFishChouchinankouToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,7500,Black,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,Not for sale,FtrFishChouchinankouToy,NA,6940,PL2Bd4M6nPhpMkGzQ
fortune-telling set,https://acnhcdn.com/acdb/miscellaneous/FtrPsychicset_Remake_0_0.png,Purple,NA,NA,NA,No,No,No,NA,1000,250,Light blue,Purple,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,horror,None,None,Yes,Study,For sale,FtrPsychicset_Remake_0_0,0_0,3961,Cw4hpudQ7vw9FmtJt
fortune-telling set,https://acnhcdn.com/acdb/miscellaneous/FtrPsychicset_Remake_1_0.png,Black,NA,NA,NA,No,No,No,NA,1000,250,Purple,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,horror,None,None,Yes,Study,For sale,FtrPsychicset_Remake_1_0,1_0,3961,ZtH8i8DRS3Gyz8d7C
fragrance diffuser,https://acnhcdn.com/acdb/miscellaneous/FtrAromadiffuser_Remake_0_0.png,White,NA,NA,NA,No,No,No,NA,1400,350,White,Beige,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,Yes,Beauty,For sale,FtrAromadiffuser_Remake_0_0,0_0,8418,euKnSzN4P9dg7unmJ
fragrance diffuser,https://acnhcdn.com/acdb/miscellaneous/FtrAromadiffuser_Remake_1_0.png,Yellow,NA,NA,NA,No,No,No,NA,1400,350,Yellow,Brown,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,Yes,Beauty,For sale,FtrAromadiffuser_Remake_1_0,1_0,8418,2b4iGtMyBGXtCoL7x
fragrance diffuser,https://acnhcdn.com/acdb/miscellaneous/FtrAromadiffuser_Remake_2_0.png,Pink,NA,NA,NA,No,No,No,NA,1400,350,Pink,Pink,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,Yes,Beauty,For sale,FtrAromadiffuser_Remake_2_0,2_0,8418,aGKrqCc9kFZfWeTGo
fragrance diffuser,https://acnhcdn.com/acdb/miscellaneous/FtrAromadiffuser_Remake_3_0.png,Green,NA,NA,NA,No,No,No,NA,1400,350,Green,Green,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,Yes,Beauty,For sale,FtrAromadiffuser_Remake_3_0,3_0,8418,BJDqWwkaiMnvsJJQB
fragrance diffuser,https://acnhcdn.com/acdb/miscellaneous/FtrAromadiffuser_Remake_4_0.png,Blue,NA,NA,NA,No,No,No,NA,1400,350,Light blue,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,Yes,Beauty,For sale,FtrAromadiffuser_Remake_4_0,4_0,8418,mv4eyqRCrFxheYZZt
fragrance sticks,https://acnhcdn.com/acdb/miscellaneous/FtrAromastick_Remake_0_0.png,Green,NA,NA,NA,No,No,No,NA,830,207,Green,Beige,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,fancy,None,None,No,Beauty,For sale,FtrAromastick_Remake_0_0,0_0,10244,xca92BweE2PtqWgH8
fragrance sticks,https://acnhcdn.com/acdb/miscellaneous/FtrAromastick_Remake_1_0.png,Blue,NA,NA,NA,No,No,No,NA,830,207,Blue,Beige,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,fancy,None,None,No,Beauty,For sale,FtrAromastick_Remake_1_0,1_0,10244,BpkEQprys4uCCvir4
fragrance sticks,https://acnhcdn.com/acdb/miscellaneous/FtrAromastick_Remake_2_0.png,Brown,NA,NA,NA,No,No,No,NA,830,207,Brown,Beige,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,fancy,None,None,No,Beauty,For sale,FtrAromastick_Remake_2_0,2_0,10244,XdsGKgynvoBRXsM7o
fragrance sticks,https://acnhcdn.com/acdb/miscellaneous/FtrAromastick_Remake_3_0.png,Black,NA,NA,NA,No,No,No,NA,830,207,Gray,Beige,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,fancy,None,None,No,Beauty,For sale,FtrAromastick_Remake_3_0,3_0,10244,yC5pX4sLqiJ3pHSY5
freshwater goby model,https://acnhcdn.com/acdb/miscellaneous/FtrFishDonkoToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,1200,Brown,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,Not for sale,FtrFishDonkoToy,NA,6946,sthyBRzzRb88wKaJp
frog model,https://acnhcdn.com/acdb/miscellaneous/FtrFishKaeruToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,360,Green,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,Not for sale,FtrFishKaeruToy,NA,6962,Tz6CS8ZK8W732hR7f
frozen-treat set,https://acnhcdn.com/acdb/miscellaneous/FtrIceCandy_Remake_0_0.png,Soda,Flavor,NA,NA,Yes,Yes,No,7,NFS,5400,Light blue,Beige,1x1,Snowman,Reward for making a perfect snow-person,1.0.0,freezing cold,child's room,frozen,None,No,Dining,Not for sale,FtrIceCandy_Remake_0_0,0_0,4279,FG2vLN2oj9HiWoWXd
frozen-treat set,https://acnhcdn.com/acdb/miscellaneous/FtrIceCandy_Remake_1_0.png,Vanilla & chocolate,Flavor,NA,NA,Yes,Yes,No,7,NFS,5400,Light blue,Beige,1x1,Snowman,Reward for making a perfect snow-person,1.0.0,freezing cold,child's room,frozen,None,No,Dining,Not for sale,FtrIceCandy_Remake_1_0,1_0,4279,Z5EyNz6nocjXv2XvA
frozen-treat set,https://acnhcdn.com/acdb/miscellaneous/FtrIceCandy_Remake_2_0.png,Citrus,Flavor,NA,NA,Yes,Yes,No,7,NFS,5400,Light blue,Yellow,1x1,Snowman,Reward for making a perfect snow-person,1.0.0,freezing cold,child's room,frozen,None,No,Dining,Not for sale,FtrIceCandy_Remake_2_0,2_0,4279,XWLsP5Lc7c3q6Wozj
frozen-treat set,https://acnhcdn.com/acdb/miscellaneous/FtrIceCandy_Remake_3_0.png,Berry,Flavor,NA,NA,Yes,Yes,No,7,NFS,5400,Light blue,Colorful,1x1,Snowman,Reward for making a perfect snow-person,1.0.0,freezing cold,child's room,frozen,None,No,Dining,Not for sale,FtrIceCandy_Remake_3_0,3_0,4279,XBAQZaxMwKAgCdB4C
frozen-treat set,https://acnhcdn.com/acdb/miscellaneous/FtrIceCandy_Remake_4_0.png,Kiwifruit,Flavor,NA,NA,Yes,Yes,No,7,NFS,5400,Light blue,Colorful,1x1,Snowman,Reward for making a perfect snow-person,1.0.0,freezing cold,child's room,frozen,None,No,Dining,Not for sale,FtrIceCandy_Remake_4_0,4_0,4279,cPhYTDwELkCjs4xDR
frozen-treat set,https://acnhcdn.com/acdb/miscellaneous/FtrIceCandy_Remake_5_0.png,Chocolate mint,Flavor,NA,NA,Yes,Yes,No,7,NFS,5400,Light blue,Colorful,1x1,Snowman,Reward for making a perfect snow-person,1.0.0,freezing cold,child's room,frozen,None,No,Dining,Not for sale,FtrIceCandy_Remake_5_0,5_0,4279,M57ZMFGPHTd8bPBzG
fruit basket,https://acnhcdn.com/acdb/miscellaneous/FtrFruitbasket.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,1000,Colorful,Beige,1x1,Crafting,,1.0.0,kitchen,fancy,fruits,None,No,Dining,Not for sale,FtrFruitbasket,NA,975,kXfaPGQuYZc7irSfg
frying pan,https://acnhcdn.com/acdb/miscellaneous/FtrPan_Remake_0_0.png,Empty,Dish,NA,NA,Yes,Yes,No,2,NFS,1500,Black,Black,1x1,Crafting,,1.0.0,kitchen,shop,None,None,No,Kitchen Things,Not for sale,FtrPan_Remake_0_0,0_0,4104,LApWF9jMSkGhzYSM4
frying pan,https://acnhcdn.com/acdb/miscellaneous/FtrPan_Remake_1_0.png,Veggie sauté,Dish,NA,NA,Yes,Yes,No,2,NFS,1500,Black,Green,1x1,Crafting,,1.0.0,kitchen,shop,None,None,No,Kitchen Things,Not for sale,FtrPan_Remake_1_0,1_0,4104,tkhbjn3JRNwzEMxvz
frying pan,https://acnhcdn.com/acdb/miscellaneous/FtrPan_Remake_2_0.png,Pasta,Dish,NA,NA,Yes,Yes,No,2,NFS,1500,Black,Beige,1x1,Crafting,,1.0.0,kitchen,shop,None,None,No,Kitchen Things,Not for sale,FtrPan_Remake_2_0,2_0,4104,F3JswDrx4C8Yc4zMT
frying pan,https://acnhcdn.com/acdb/miscellaneous/FtrPan_Remake_3_0.png,Ratatouille,Dish,NA,NA,Yes,Yes,No,2,NFS,1500,Black,Red,1x1,Crafting,,1.0.0,kitchen,shop,None,None,No,Kitchen Things,Not for sale,FtrPan_Remake_3_0,3_0,4104,pZBKddR3fRJ5GiHMW
frying pan,https://acnhcdn.com/acdb/miscellaneous/FtrPan_Remake_4_0.png,Pizza,Dish,NA,NA,Yes,Yes,No,2,NFS,1500,Black,Yellow,1x1,Crafting,,1.0.0,kitchen,shop,None,None,No,Kitchen Things,Not for sale,FtrPan_Remake_4_0,4_0,4104,cge27swzWLHnpckWZ
frying pan,https://acnhcdn.com/acdb/miscellaneous/FtrPan_Remake_5_0.png,Failed attempt,Dish,NA,NA,Yes,Yes,No,2,NFS,1500,Black,Brown,1x1,Crafting,,1.0.0,kitchen,shop,None,None,No,Kitchen Things,Not for sale,FtrPan_Remake_5_0,5_0,4104,PcAkaqMBPBmdpWicT
gar model,https://acnhcdn.com/acdb/miscellaneous/FtrFishGaToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,18000,Brown,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,Not for sale,FtrFishGaToy,NA,6952,yZcnMvZ4rLrCkYtaM
garden gnome,https://acnhcdn.com/acdb/miscellaneous/FtrDwarf_Remake_0_0.png,Sprightly gnome,NA,NA,NA,No,No,No,NA,1900,475,Red,Blue,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,None,None,None,No,Seasonal Decor,For sale,FtrDwarf_Remake_0_0,0_0,1624,MiwLvDynsLybmusCX
garden gnome,https://acnhcdn.com/acdb/miscellaneous/FtrDwarf_Remake_1_0.png,Sleepy gnome,NA,NA,NA,No,No,No,NA,1900,475,Purple,Yellow,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,None,None,None,No,Seasonal Decor,For sale,FtrDwarf_Remake_1_0,1_0,1624,xQAE8W2mxYX8Jma6P
garden gnome,https://acnhcdn.com/acdb/miscellaneous/FtrDwarf_Remake_2_0.png,Surprised gnome,NA,NA,NA,No,No,No,NA,1900,475,Yellow,Light blue,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,None,None,None,No,Seasonal Decor,For sale,FtrDwarf_Remake_2_0,2_0,1624,auyR26CLFZgXvgMc7
garden gnome,https://acnhcdn.com/acdb/miscellaneous/FtrDwarf_Remake_3_0.png,Reliable gnome,NA,NA,NA,No,No,No,NA,1900,475,Blue,Brown,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,None,None,None,No,Seasonal Decor,For sale,FtrDwarf_Remake_3_0,3_0,1624,Qi2yzvmvBNjwynKiq
garden gnome,https://acnhcdn.com/acdb/miscellaneous/FtrDwarf_Remake_4_0.png,Hungry gnome,NA,NA,NA,No,No,No,NA,1900,475,Orange,Green,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,None,None,None,No,Seasonal Decor,For sale,FtrDwarf_Remake_4_0,4_0,1624,cNCLkTnhfAZuPxZqE
garden gnome,https://acnhcdn.com/acdb/miscellaneous/FtrDwarf_Remake_5_0.png,Laid-back gnome,NA,NA,NA,No,No,No,NA,1900,475,Green,Yellow,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,None,None,None,No,Seasonal Decor,For sale,FtrDwarf_Remake_5_0,5_0,1624,WrhfLBQ4eZrZTG4Ne
garden gnome,https://acnhcdn.com/acdb/miscellaneous/FtrDwarf_Remake_6_0.png,Passionate gnome,NA,NA,NA,No,No,No,NA,1900,475,Red,Red,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,None,None,None,No,Seasonal Decor,For sale,FtrDwarf_Remake_6_0,6_0,1624,CNwGvvs9ziAH2Awqr
garden gnome,https://acnhcdn.com/acdb/miscellaneous/FtrDwarf_Remake_7_0.png,Rebel gnome,NA,NA,NA,No,No,No,NA,1900,475,Black,Black,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,None,None,None,No,Seasonal Decor,For sale,FtrDwarf_Remake_7_0,7_0,1624,GwqB5qwGDojfR3tYb
giant cicada model,https://acnhcdn.com/acdb/miscellaneous/FtrInsectKumazemiToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,1500,Black,Black,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Insect,Not for sale,FtrInsectKumazemiToy,NA,7078,csWeNvuAACukANCpJ
giant snakehead model,https://acnhcdn.com/acdb/miscellaneous/FtrFishRaigyoToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,16500,Black,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,Not for sale,FtrFishRaigyoToy,NA,7007,ALQi2XP5o5qS3T8iD
giant stag model,https://acnhcdn.com/acdb/miscellaneous/FtrInsectOhkuwagataToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,30000,Black,Black,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Insect,Not for sale,FtrInsectOhkuwagataToy,NA,7092,ZPfLEXuewDf2Qz3XT
giant trevally model,https://acnhcdn.com/acdb/miscellaneous/FtrFishRouninajiToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,13500,Black,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,Not for sale,FtrFishRouninajiToy,NA,7010,6rSAibAwAapbojLLt
giant water bug model,https://acnhcdn.com/acdb/miscellaneous/FtrInsectTagameToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,6000,Brown,Brown,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Insect,Not for sale,FtrInsectTagameToy,NA,7120,t55oQ6tNKwXtfn2Ds
