Name,Image,Variation,DIY,Buy,Sell,Color1,Color2,Size,Source,SourceNotes,Version,Style,Label Themes,Catalog,Filename,InternalID,UniqueEntryID
sleeveless tunic,https://acnhcdn.com/acdb/tops/TopsTexTopCoatNShirt3.png,Pink,No,960,240,Beige,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,comfy; vacation,For sale,TopsTexTopCoatNShirt3,8361,bBZcM54G5BPJbf8Qu
sleeveless tunic,https://acnhcdn.com/acdb/tops/TopsTexTopCoatNShirt4.png,White,No,960,240,White,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,comfy; vacation,For sale,TopsTexTopCoatNShirt4,8362,yTXp7cz4JrT395xoH
sleeveless tunic,https://acnhcdn.com/acdb/tops/TopsTexTopCoatNShirt5.png,Yellow,No,960,240,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,comfy; vacation,For sale,TopsTexTopCoatNShirt5,8363,9JKZt6bgtMDfJM2Su
snowflake sweater,https://acnhcdn.com/acdb/tops/TopsTexTopOuterLSnowcrystal0.png,Blue,No,960,240,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,TopsTexTopOuterLSnowcrystal0,5122,tP8GGuYbbJ2qi89ZY
snowflake sweater,https://acnhcdn.com/acdb/tops/TopsTexTopOuterLSnowcrystal1.png,Light blue,No,960,240,Light blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,TopsTexTopOuterLSnowcrystal1,7841,GZPhwqbdHCjq9h857
sparkly embroidered tank,https://acnhcdn.com/acdb/tops/TopsTexTopCoatNSequins0.png,Red,No,960,240,White,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,party; vacation,For sale,TopsTexTopCoatNSequins0,4560,uHLXx9bzdnrHaEAEf
sparkly embroidered tank,https://acnhcdn.com/acdb/tops/TopsTexTopCoatNSequins1.png,Yellow,No,960,240,White,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,party; vacation,For sale,TopsTexTopCoatNSequins1,8388,KEuj8i8DpykejzuQ3
sparkly embroidered tank,https://acnhcdn.com/acdb/tops/TopsTexTopCoatNSequins2.png,Blue,No,960,240,White,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,party; vacation,For sale,TopsTexTopCoatNSequins2,8389,gbkXTroTHeR2o77Kc
spider-web tee,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsHSpider0.png,NA,No,960,240,Black,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,goth; comfy,For sale,TopsTexTopTshirtsHSpider0,8207,JgLgunkcJB2WrFMYH
striped shirt,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsLBorder0.png,Blue,No,960,240,Light blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,TopsTexTopTshirtsLBorder0,2655,vgEfkXFPyifgAyATG
striped shirt,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsLBorder1.png,Red,No,960,240,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,TopsTexTopTshirtsLBorder1,4145,eF7ZEj3sPJrS9G7Mi
striped shirt,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsLBorder2.png,Green,No,960,240,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,TopsTexTopTshirtsLBorder2,4146,84izFAi6bBPv5edff
striped shirt,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsLBorder3.png,Yellow,No,960,240,Yellow,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,TopsTexTopTshirtsLBorder3,4147,KGoWJydJMvXqKCKpn
striped shirt,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsLBorder4.png,Purple,No,960,240,Purple,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,TopsTexTopTshirtsLBorder4,4148,woLTfo2crrKthysut
striped shirt,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsLBorder5.png,Navy blue,No,960,240,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,TopsTexTopTshirtsLBorder5,4149,kT4cMKGyCD67dDRWX
sweater on shirt,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLTiedsweater0.png,Pink,No,960,240,White,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,comfy; work,For sale,TopsTexTopYshirtsLTiedsweater0,3328,wB2XQvnvbYXfiWTh3
sweater on shirt,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLTiedsweater1.png,Blue,No,960,240,White,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,comfy; work,For sale,TopsTexTopYshirtsLTiedsweater1,8494,oqq2HCEMpjf6pENRm
sweater on shirt,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLTiedsweater2.png,Yellow,No,960,240,White,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,comfy; work,For sale,TopsTexTopYshirtsLTiedsweater2,8495,gNQ5tYcaaRzb5bihx
sweater on shirt,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLTiedsweater3.png,Green,No,960,240,White,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,comfy; work,For sale,TopsTexTopYshirtsLTiedsweater3,8496,EYYfj7mgf6DdnweuF
sweater on shirt,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLTiedsweater4.png,Gray,No,960,240,White,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,comfy; work,For sale,TopsTexTopYshirtsLTiedsweater4,8497,Gr3ZpaDPjpb4gqmMq
vertical-stripes shirt,https://acnhcdn.com/acdb/tops/TopsTexTopCoatHStripeshirts0.png,Blue,No,960,240,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy; vacation,For sale,TopsTexTopCoatHStripeshirts0,3677,m7XZRLqtNYhpTeGra
vertical-stripes shirt,https://acnhcdn.com/acdb/tops/TopsTexTopCoatHStripeshirts1.png,Purple,No,960,240,Purple,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy; vacation,For sale,TopsTexTopCoatHStripeshirts1,7776,7pgBqQCtY38r7rWr9
vertical-stripes shirt,https://acnhcdn.com/acdb/tops/TopsTexTopCoatHStripeshirts2.png,Pink,No,960,240,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy; vacation,For sale,TopsTexTopCoatHStripeshirts2,7777,ZYXXmRDy2QZPGDmp5
vertical-stripes shirt,https://acnhcdn.com/acdb/tops/TopsTexTopCoatHStripeshirts3.png,Green,No,960,240,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy; vacation,For sale,TopsTexTopCoatHStripeshirts3,7778,kTphkTSzdMEDEH5H8
vertical-stripes shirt,https://acnhcdn.com/acdb/tops/TopsTexTopCoatHStripeshirts4.png,Gray,No,960,240,Gray,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy; vacation,For sale,TopsTexTopCoatHStripeshirts4,7779,JM8ksbhb8FRkDEsib
vertical-stripes shirt,https://acnhcdn.com/acdb/tops/TopsTexTopCoatHStripeshirts5.png,Beige,No,960,240,Beige,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy; vacation,For sale,TopsTexTopCoatHStripeshirts5,7780,b8tBk49vtKSBkhyfD
vertical-stripes shirt,https://acnhcdn.com/acdb/tops/TopsTexTopCoatHStripeshirts6.png,Orange,No,960,240,Orange,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy; vacation,For sale,TopsTexTopCoatHStripeshirts6,8834,XqHYgvWGpXGdCx6R2
zigzag shirt,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsLJagged0.png,NA,No,960,240,Green,Red,1x1,Nook Shopping Catalog,,1.0.0,Active,everyday; comfy,For sale,TopsTexTopTshirtsLJagged0,8204,DTJxofCEWjfnLwAPv
thread-worn sweater,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsLDamage0.png,Green,No,980,245,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,everyday; comfy,For sale,TopsTexTopTshirtsLDamage0,5126,Yh6QRfZZCZiYAggLw
thread-worn sweater,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsLDamage1.png,Black,No,980,245,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,everyday; comfy,For sale,TopsTexTopTshirtsLDamage1,8556,5WikqoBPEKiw2wvJu
thread-worn sweater,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsLDamage2.png,Beige,No,980,245,Beige,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,everyday; comfy,For sale,TopsTexTopTshirtsLDamage2,8557,6djwvSaBqAj3kz8Ep
thread-worn sweater,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsLDamage3.png,Pink,No,980,245,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,everyday; comfy,For sale,TopsTexTopTshirtsLDamage3,8558,9dKYw5fCXsrbgShFv
heart apron,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLHeartapron0.png,Pink,No,1000,250,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,fairy tale; work,For sale,TopsTexTopCoatLHeartapron0,4429,yQwmuy47bZd4ATtae
heart apron,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLHeartapron1.png,Blue,No,1000,250,Light blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,fairy tale; work,For sale,TopsTexTopCoatLHeartapron1,9602,pbjrxE5mLe8sgx3Ge
heart apron,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLHeartapron2.png,Red,No,1000,250,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,fairy tale; work,For sale,TopsTexTopCoatLHeartapron2,9603,8DLG2aQAnNZTs3ovR
heart apron,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLHeartapron3.png,Purple,No,1000,250,Purple,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,fairy tale; work,For sale,TopsTexTopCoatLHeartapron3,9604,jLwfArowQrb2Szc8Q
heart apron,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLHeartapron4.png,Green,No,1000,250,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,fairy tale; work,For sale,TopsTexTopCoatLHeartapron4,9605,u5xZ94A7mMLX3Fown
heart sweater,https://acnhcdn.com/acdb/tops/TopsTexTopOuterLHeart0.png,Pink,No,1000,250,Pink,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale; comfy,For sale,TopsTexTopOuterLHeart0,8193,HbWJjSf6WwKBYj2RC
heart sweater,https://acnhcdn.com/acdb/tops/TopsTexTopOuterLHeart1.png,Red,No,1000,250,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale; comfy,For sale,TopsTexTopOuterLHeart1,8299,qBiMuiKX24GEyeaNK
heavy-duty shirt,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLWork0.png,Ochre,No,1000,250,Orange,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; outdoorsy; work,For sale,TopsTexTopYshirtsLWork0,3694,EPLg9zasW785hErLZ
heavy-duty shirt,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLWork1.png,Green,No,1000,250,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; outdoorsy; work,For sale,TopsTexTopYshirtsLWork1,8511,pBHbY2MA9xt6TejG5
heavy-duty shirt,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLWork2.png,Blue,No,1000,250,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; outdoorsy; work,For sale,TopsTexTopYshirtsLWork2,8512,mzLkxKnTeqoB8BtnS
heavy-duty shirt,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLWork3.png,Red,No,1000,250,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; outdoorsy; work,For sale,TopsTexTopYshirtsLWork3,8513,2smFqMemJk27MQDj8
work shirt,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLNecktie0.png,Red-striped necktie,No,1040,260,White,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday; formal; work,For sale,TopsTexTopYshirtsLNecktie0,3266,MuvRn2urM85bGRK5M
work shirt,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLNecktie1.png,Blue-striped necktie,No,1040,260,White,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday; formal; work,For sale,TopsTexTopYshirtsLNecktie1,8485,jwsf8ratCq3HcmGHo
work shirt,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLNecktie2.png,Purple-striped necktie,No,1040,260,White,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday; formal; work,For sale,TopsTexTopYshirtsLNecktie2,8486,nWAc5jewJmTvCDdov
work shirt,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLNecktie3.png,Green-striped necktie,No,1040,260,White,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday; formal; work,For sale,TopsTexTopYshirtsLNecktie3,8487,GxwNrzQieYctwQw5v
work shirt,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLNecktie4.png,White-striped necktie,No,1040,260,White,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday; formal; work,For sale,TopsTexTopYshirtsLNecktie4,8488,FPpXTHF932J5JsLLX
after-school jacket,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLGakuranopen0.png,Black,No,1050,262,Black,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday; comfy,For sale,TopsTexTopYshirtsLGakuranopen0,4366,rAfEdHYdt5e4AGTya
after-school jacket,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLGakuranopen1.png,Berry red,No,1050,262,Red,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday; comfy,For sale,TopsTexTopYshirtsLGakuranopen1,7554,mGvZuvYbGma2REd6A
after-school jacket,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLGakuranopen2.png,Green,No,1050,262,Green,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday; comfy,For sale,TopsTexTopYshirtsLGakuranopen2,7555,YHLqiyRYuF8BwEgaF
after-school jacket,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLGakuranopen3.png,White,No,1050,262,White,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday; comfy,For sale,TopsTexTopYshirtsLGakuranopen3,7556,N6nbrMGHwztxBWTMm
after-school jacket,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLGakuranopen4.png,Purple,No,1050,262,Purple,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday; comfy,For sale,TopsTexTopYshirtsLGakuranopen4,7557,svQfLQXgrowTDaDoh
after-school jacket,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLGakuranopen5.png,Gray,No,1050,262,Gray,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday; comfy,For sale,TopsTexTopYshirtsLGakuranopen5,7558,m279zqujD3zTbp44a
after-school jacket,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLGakuranopen6.png,Blue,No,1050,262,Blue,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday; comfy,For sale,TopsTexTopYshirtsLGakuranopen6,7559,KzNwELnmeCmWBQMoD
sailor-style shirt,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsLSailor0.png,Navy blue,No,1050,262,Blue,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal; work,For sale,TopsTexTopTshirtsLSailor0,5621,3gHiJGwSpgbGn3aRx
sailor-style shirt,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsLSailor1.png,Light blue,No,1050,262,Light blue,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal; work,For sale,TopsTexTopTshirtsLSailor1,7567,Ba3xPx4BWyESEwdxL
sailor-style shirt,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsLSailor2.png,White,No,1050,262,White,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal; work,For sale,TopsTexTopTshirtsLSailor2,7568,DKJPCfjQ4yhkkjSu8
sailor's tee,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsHSailor0.png,Navy blue,No,1050,262,White,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,TopsTexTopTshirtsHSailor0,3055,x9FagKE73YPX7vTLa
sailor's tee,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsHSailor1.png,Orange,No,1050,262,White,Orange,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,TopsTexTopTshirtsHSailor1,7560,bJC22usyc85KBa2B8
sailor's tee,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsHSailor2.png,Light blue,No,1050,262,White,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,TopsTexTopTshirtsHSailor2,7561,6QFdgoaDc2pz2bNQW
sailor's tee,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsHSailor3.png,Green,No,1050,262,White,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,TopsTexTopTshirtsHSailor3,7562,xsdvDEmW6uz9TA2HH
sailor's tee,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsHSailor4.png,Brown,No,1050,262,White,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,TopsTexTopTshirtsHSailor4,7563,z6zeDKxffyGt3dGxP
sailor's tee,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsHSailor5.png,Purple,No,1050,262,White,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,TopsTexTopTshirtsHSailor5,7564,ZMus3BhCQEF8TyuD6
sailor's tee,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsHSailor6.png,Red,No,1050,262,White,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,TopsTexTopTshirtsHSailor6,7565,D2mqR6doRS5FKiDn5
sailor's tee,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsHSailor7.png,Pink,No,1050,262,White,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,TopsTexTopTshirtsHSailor7,7566,g4fav88859v4BwrME
simple parka,https://acnhcdn.com/acdb/tops/TopsTexTopOuterLParka0.png,Gray,No,1060,265,Gray,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy; sporty,For sale,TopsTexTopOuterLParka0,3056,cauBxzskKMEQeECmQ
simple parka,https://acnhcdn.com/acdb/tops/TopsTexTopOuterLParka1.png,Red,No,1060,265,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy; sporty,For sale,TopsTexTopOuterLParka1,7969,8n8gXAu96d5jey3xs
simple parka,https://acnhcdn.com/acdb/tops/TopsTexTopOuterLParka2.png,Green,No,1060,265,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy; sporty,For sale,TopsTexTopOuterLParka2,7970,TysqqotGG7gJ6HHvc
simple parka,https://acnhcdn.com/acdb/tops/TopsTexTopOuterLParka3.png,Blue,No,1060,265,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy; sporty,For sale,TopsTexTopOuterLParka3,7971,c832o2FNntejFWRxo
simple parka,https://acnhcdn.com/acdb/tops/TopsTexTopOuterLParka4.png,Yellow,No,1060,265,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy; sporty,For sale,TopsTexTopOuterLParka4,7972,Mge7TmgMB8BJo2fC3
simple parka,https://acnhcdn.com/acdb/tops/TopsTexTopOuterLParka5.png,Pink,No,1060,265,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy; sporty,For sale,TopsTexTopOuterLParka5,7973,N2QXTQh8oe65xp5Rv
simple parka,https://acnhcdn.com/acdb/tops/TopsTexTopOuterLParka6.png,Light blue,No,1060,265,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy; sporty,For sale,TopsTexTopOuterLParka6,7974,bmMa9RBcDYQxqjxgw
simple parka,https://acnhcdn.com/acdb/tops/TopsTexTopOuterLParka7.png,Black,No,1060,265,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy; sporty,For sale,TopsTexTopOuterLParka7,7975,4BfFabwNEehBJNfbA
letter jacket,https://acnhcdn.com/acdb/tops/TopsTexTopOuterLStajan0.png,Blue,No,1080,270,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; outdoorsy; sporty,For sale,TopsTexTopOuterLStajan0,2401,agXWCLmvcRw3j2ppo
letter jacket,https://acnhcdn.com/acdb/tops/TopsTexTopOuterLStajan1.png,Red,No,1080,270,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; outdoorsy; sporty,For sale,TopsTexTopOuterLStajan1,8305,6E7iMEFrGo5PPTxK6
letter jacket,https://acnhcdn.com/acdb/tops/TopsTexTopOuterLStajan2.png,Green,No,1080,270,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; outdoorsy; sporty,For sale,TopsTexTopOuterLStajan2,8306,2grYSsrtEiARg7dB8
letter jacket,https://acnhcdn.com/acdb/tops/TopsTexTopOuterLStajan3.png,Beige,No,1080,270,Beige,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; outdoorsy; sporty,For sale,TopsTexTopOuterLStajan3,8307,FvyosfHK34d8qABY7
